id,full_text,retweet_count,Sentiment
1.24E+18,This pollen is gonna take me out way before corona even gets THE CHANCE to.,1,0
1.24E+18,RT @ashraecarmona: miss corona canceled all my birthday plans but at least i can still post these ðŸ¥º happy birthday to me ðŸŽ‚ https://t.co/S88â€¦,42,0.25
1.24E+18,"RT @AnshelPfeffer: Israelâ€™s most famous historian, Yuval Noah Harari in his first-ever political statement: â€œCorona killed the democracy -â€¦",154,0.2
1.24E+18,RT @Shoetanopeyemi: So cus we all are focused on Corona virus pandemic in the world @MTNNG think we won't notice how poor their server hasâ€¦,6,-0.4
1.24E+18,@ioproducer @Liam_Kinsella95 remember I nearly legit died from mine it was defo corona,0,0.1
1.24E+18,@VikingBarbie_ @nudieztv Lol just start selling them and calling  Corona pantie masks,0,0.8
1.24E+18,How dem niggas be looking after Corona virus. https://t.co/MwiXvC37na,0,0
1.24E+18,Really quick and easy read guide to changes in mha during corona crisis  https://t.co/GJzr2QQyP6,2,0.383333333
1.24E+18,RT @Brent_Rooker19: Listen guys I know the CDC and WHO are telling everyone to stay away from everyone else and take this very seriously buâ€¦,678,-0.433333333
1.24E+18,RT @Noshirtvic: I will Defeat the Corona Virus! ðŸ™ðŸ¼ #coronavirus #Hero #DontBeScared https://t.co/guJJvNpZ1j,12,0
1.24E+18,yujin in the tsf server. https://t.co/J2hmHd2ZXA,0,0
1.24E+18,#MadeinFuckingChina is back? Let's not forget about the ''Send from China with love Corona Virus'' @TW_Nicaragua @PDChina @MFA_China @Echinanews #China #CoronaVirus #HongKong  #COVID-19 @realDonaldTrump @VP @SecPompeo @SenRickScott @MarioDB @marcorubio @FrancisSuarez @tedcruz https://t.co/d2L6sMvdhQ https://t.co/XFfs7Vryhk,0,0.25
1.24E+18,RT @ValerieJarrett: According to data just released by the CDC nearly 40% of those hospitalized are between the ages of 20-54.  These youngâ€¦,219,0.1
1.24E+18,"New corona virus advice just released:  mass gatherings - NO, duo window twirling - YES! ðŸ‘ .
.
.
#mytwirl #letthembelittle #kidstyle #kidactivity #selfisolation #twirldress #corona #coronavirus #girldresses #instakids #windowsill #window #windowdecor https://t.co/RbRBDcQaPQ https://t.co/JK3l6ff02Y",0,0.170454545
1.24E+18,My mom buying gloves for corona virus and me using it to dye my hair https://t.co/7vtXeX3Gc1,0,0
1.24E+18,"With the Corona Virus running amok, society shutting down, schools rearranging classwork, having to wash your hands every 30 minutes, no toilet paper on the shelves; there is only one thing left to look forwardâ€¦ https://t.co/9y6zsTXWFM",0,-0.034722222
1.24E+18,"RT @Thaboew_Zikhali: No Corona Virus formed against us shall prosper 

Retweet if you believe â—â—",162,0
1.24E+18,if my dogs get corona iâ€™m going to cause a riot,0,0
1.24E+18,"I needed to retweet this to tell you to shut up in view of as many people as possible, Gabe https://t.co/6901oEOEnJ",0,0.25
1.24E+18,RT @RogersParkMan: Fuck this racist piece of shit excuse for a President. https://t.co/hrbRq1I2ox,90,-0.216666667
1.24E+18,RT @saintIournt: if corona has ruined something that you were looking forward to say I,75351,0
1.24E+18,RT @dagyemang69: The king ðŸ‘‘ @shattawalegh is showing his support to fight this corona virus ðŸ¦  by distributing 1000 hand ðŸ– sanitizers âœŠâœŠ toâ€¦,11,0
1.24E+18,Those first two look symptomatic already. https://t.co/KzYRFFGqFk,0,0.25
1.24E+18,@AuthorKimberley Talked with a medical precessional a couple days ago who told me an X-ray of the lungs will show corona- it changes the lung tissue and it shows up on the x-ray,0,0
1.24E+18,RT @BuddyWells1: Iâ€™m beginning to think the @SAReserveBankâ€™s goal is to destroy the SAn real economy so that when there is chaos &amp; we are dâ€¦,50,0
1.24E+18,"latest score: 
corona: 9982 
humans: 0 

[notice to players: due to the speed of the game, updates will be uncertain] 

https://t.co/XVrlrpuZjw",0,-0.008333333
1.24E+18,This is so disgusting I hate this ignorant generation https://t.co/nVbe4e9CXd,1,-0.9
1.24E+18,@datarpit I meant for corona,0,0
1.24E+18,"RT @knecessary: He's not identifying coronavirus as ""Chinese"" as if he's talking about Chinese food. Trump is calling it Chinese because heâ€¦",9,0
1.24E+18,"We are still selling voucher. Don't worry if you do buy one with the virus going around you will still be able to use them once the Corona Virus has passed. 
With our boss Helen having a low immune system we are taking limited appointments.",2,0.142857143
1.24E+18,@Olabisirm Painment. Lets defeat Corona first u will hear something,0,0.25
1.24E+18,"RT @aspen_writes: 2016: ðŸ”¥ðŸ”¥ðŸ”¥
2017: Hold my beer
2018: No, hold MY beer 
2019: No mine 
2020:  ðŸº MY CORONA. And now you got that song stuck iâ€¦",2,0
1.24E+18,"@chrismd10 @chrismd10 not even sure you would be able to play anyway, 7 people in jersey get the corona virus then all the other 12 people in jersey will have to go into lockdown",0,0.291666667
1.24E+18,"Get well soon supreet ...
Don't worry Tum jaldi achi thik ho jaaogi ..now you are my special friend for today...
U never forget 20 march ...
Shuru ho gya h ..kl.ka din pura tumhara h ..
Corona ko tumne chorona hoga ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£.
#SidharthShukla #ShehnaazGill #sidnaaz https://t.co/TrBsC6rYTf",3,0.357142857
1.24E+18,#IndiaFightsCorona Save India from corona to save life otherwise many will cry . Take precautions to stop the spread. If today we control this problem will safe many lifeâ€™s follow @narendramodi Ji instructions to stop it .@NewIndianXpress @the_hindu @htTweets https://t.co/UMsumdd9ka,0,0.5
1.24E+18,"CORONA BE GONE
THANK YOU JACKFILMS FOR SAVING THE WORLD
NOW THAT CORONA IS GONE, PLS RELEASE YOUR WIFE FROM THE BASEMENT https://t.co/APqw1L0npx",0,0
1.24E+18,"If you dont want to get isolated for a longer duration due to UNcontrollable coRona viRus 
Get Isolated Now !!!!!!
#StopTravelling #StopSpreading",0,-0.476837158
1.24E+18,RT @MattMaeson: how long you think itâ€™ll take before rappers start saying â€œIâ€™m sick like coronaâ€?,81,-0.382142857
1.24E+18,Corona ainâ€™t gonna stop me,0,0
1.24E+18,@realDonaldTrump you race baiting stupid fool...... https://t.co/DLd2QgVWtS,0,-0.8
1.24E+18,"@ProfJNMoyo @NewsDayZimbabwe @ProfMadhuku This case i dont need to beg, i simply differ. A spade is a spade. Corruption is a crime/cancer/ corona",0,0
1.24E+18,RT @bIondiewasabi: itâ€™s crazy how because of corona we can see how almost everything we do is a totally made up social construct that can bâ€¦,74387,-0.188888889
1.24E+18,RT @TheFaultnMyArse: Why just be incompetent when you can be incompetent *and* racist? #PressBriefing #RacistInChief #HowBigisthatFont httpâ€¦,6,-0.35
1.24E+18,Hmmm God save us from corona,0,0
1.24E+18,"RT @thamburger: When the White House was downplaying corona impact three weeks ago, Senate Intel Chair offered a dire warning to a privateâ€¦",95,0
1.24E+18,RT @EnoqueeMatondo: People are fearing this Corona Virus more than God... he is biggerOooðŸ¤£ðŸ¤·ðŸ¾â€â™‚ï¸,3,0.5
1.24E+18,@AlePalomares_ One of my kids was unofficially diagnosed with corona virus,0,0
1.24E+18,"RT @cashmoneyglock: Totally pathetic red meat for his bigoted base.

In a few months these idiots are going to be lambasted for being ""raciâ€¦",9,-0.56
1.24E+18,RT @Thee_mavERIC: 6:30am? The show is Macharia than I expected,43,-0.1
1.24E+18,@lisariemers This piece has some great insight https://t.co/20tnn43aLk,0,0.8
1.24E+18,"RT @The_ManishSood: Mr modi
If only you would have heard @RahulGandhi you would have said some good things that your and your govt would taâ€¦",41,0.35
1.24E+18,RT @Itsaakanksha: Support our country #BreakThechainofCorona. Observe #JantaCurfew everyday till India defeats Corona. Don't leave home unnâ€¦,1,-0.2
1.24E+18,"RT @OmoGbajaBiamila: You know, what is so funny about this video is the fact that, apart from sounding like idiots, all of them actually loâ€¦",106,-0.183333333
1.24E+18,"RT @oniontaker: At this point, this isn't even China's fault any more.",371,0.5
1.24E+18,"RT @davidplack: When we donâ€™t have college football this Fall, it will be because of selfish idiot spring breakers like these a-holes (amonâ€¦",13,-0.65
1.24E+18,@michaelirvin88 @corona Lol wow. This is your concern right now?,0,0.395238095
1.24E+18,"HOW DARE YOU BE FIT AND HEALTHY IT'S SO BAD FOR YOU YOU CAN GET CORONA VIRUS LET'S GO TO CHURCH AND THEN OUT TO DINNER.
-Everyone's parents when they see a gym and the Shamrock Run on the new public exposure locations.",0,0.067272727
1.24E+18,RT @fitzgrayson_: the universe didn't curse them it just protects them from corona ðŸ˜Œ https://t.co/EphXd3BkB8,4,0
1.24E+18,"This Corona virus is Messing with my business its a serious thing but I need to eat aswell, "") ðŸ˜’ðŸ˜’ðŸ˜’",0,-0.333333333
1.24E+18,"RT @HoffmanMichaelA: What a ""coincidence"" -- an Israeli ""vaccine"" for #COVID19 is in production. A frightened America will clamor for the Iâ€¦",54,0
1.24E+18,"RT @itsbrittanydawn: thank you corona virus for giving me:

â€¢ more time with Jesus
â€¢ more time to worship
â€¢ time to call loved ones
â€¢ appreâ€¦",903,0.566666667
1.24E+18,"RT @BengalNewzIndia: In view of #Covid_19 #Pandemic, US Missions in India have cancelled all immigrant &amp; non-immigrant #visa appointments fâ€¦",4,0
1.24E+18,"RT @JaxBladeFitness: Hopefully when #BLEACH2020 comes back it will
Clean off this Corona Virus Pandemic https://t.co/aBTJDHf4MF",7,0.183333333
1.24E+18,RT @ArielDumas: Wow what a racist douchebag https://t.co/IhotqOMCvC,243,0.1
1.24E+18,"@Alyssa_Milano Wuhan flu, China virus, Chinese corona virus! Stfu already youâ€™ve been insignificant for decades now!",0,0
1.24E+18,RT @marx_knopfler: day 200 of quarantine. societal collapse happened soon after the lockdown. the fires have stained the sky a permanent smâ€¦,333,0
1.24E+18,RT @FLACKO4444: that will never happen. we too fye for dat.,1,0
1.24E+18,Not yâ€™all putting TooPoor and yt f*gs on my tl...must be corona on the brain.,0,0
1.24E+18,RT @jehlpxyz: Corona is an extraterrestrial bioweapon and the govt is prohibiting outdoor activity to reduce chances of accidentally happenâ€¦,2,0
1.24E+18,@drNDIVHUWO ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ Corona must fall what's happening,0,0
1.24E+18,@Lillytale_ that's where're the corona is,0,0
1.24E+18,"@michaelirvin88 @corona The maiden name of my Dadâ€™s mom is Corona, should she be required to censor her name?",0,0
1.24E+18,If I hear say legend are born in March again' Eyin omo Corona buruku yii,0,0
1.24E+18,All I know is whoever get pregnant during all this better not name their child no damn corona,0,0.416666667
1.24E+18,@kevinglaudel No corona babies! I canâ€™t handle the stigma! Lol,0,0.8
1.24E+18,@Ellelunartic Every virus &amp; bacteria have different strains|think of them as being part of the same family but with differences|like you &amp; your siblings|corona virus has existed before but this particular member of the family covid19 is proving more harder to kill than the rest of its family,14,0.113333333
1.24E+18,The worst part of this corona virus... I canâ€™t explain to Piper why she canâ€™t go to the dog park ðŸ˜­ https://t.co/VA0fFHrSHP,1,-1
1.24E+18,"Quarantined this buttplug inside my hole, I named her corona. #fuckcorona #buttplug #plugged #gape #ass #manass #butt #manbutt #anal #fist #holestretch https://t.co/vZJ2YPKv5P",1,0
1.24E+18,"Stay at home and go out if it is must.
Washing hands regularly is equally important to protect from Corona.

This is in the interest of one and all.",0,0.4
1.24E+18,"Every state plus the federal government should use all channels of communication to prevent virus spread. This includes Sign Language interpreters.

Itâ€™s common sense for the common good. https://t.co/x7OzgC8KQN",0,0.033333333
1.24E+18,He will never pass up a chance to be a racist asshole. https://t.co/2YeOb6xvLK,0,0
1.24E+18,"RT @ninaturner: Biden: Have #Covid_19 symptoms? Go get tested! It's free!

Doctor: Sorry ma'am, it's just the flu. Will that be cash, checkâ€¦",3684,0
1.24E+18,Today a dear friend and co-worker who is of Chinese descent was asked by a @Ford dealership employee if she had the â€œChinese virusâ€. Unacceptable to the N-th degree! @realDonaldTrump needs to shut his racist fucking mouth NOW! @WhiteHouse this is inexcusable. https://t.co/vwVebQoOK2,0,-0.25
1.24E+18,@hankgreen Do non-corona-related future lay-offs announced in this time frame count?,0,0
1.24E+18,"RT @mohol_murlidhar: Corona updates from PMC 19.03.2020-6.00  P.M.

1. Total admissions  365
2. Samples collected 365
3. Negative 319
4. Reâ€¦",150,-0.15
1.24E+18,RT @Chrissyinglis: Is a symptom of corona virus having thick luscious juicy ass cheeks cos Iâ€™m scared guys,38766,-0.3
1.24E+18,Me when itâ€™s time to move back in do ya hear me â€¼ï¸ https://t.co/mMxRcoWz7z,0,0
1.24E+18,RT @trinnbaby: men with pretty dicks are immune to the corona virus,33,0.25
1.24E+18,if u havenâ€™t already can u rt thisðŸ˜—ðŸ˜— n tag dom pls babies xx https://t.co/p1lxsx9xDv,0,0
1.24E+18,"RT @MichaelRWear: Nothing in this video is as crassly selfish as Paula White leveraging Coronavirus to raise funds for her ""ministry""",13,-0.25
1.24E+18,@curtsmith what are you doing now (corona times) what you normally don't do? We are doing jigsaw puzzles...,0,0.15
1.24E+18,RT @YfzXJmfttHTngfT: A defector from Huzbullah militia says that the militia is defending Assad's criminal militias who burn Syrians. He isâ€¦,4,-0.4
1.24E+18,@naimatapei See what corona can doðŸ˜‚ðŸ˜‚,0,0
1.24E+18,"@lozowensimpsonx @danajaybein wow. anywhere the wind blows, doesnâ€™t really matter to corona",0,0.15
1.24E+18,"F**k you corona. Today I am having a dry gin , Rose water and elderflower tonic water https://t.co/YOiiEpIwys",0,0.266666667
1.24E+18,"Following the corona threat &amp; the impending lockdown, you can still use the Internet to make money

For businesses, focus on E-Commerce. Get a website, showcase products, sell &amp; deliver

For skilled professionals, get on Upwork &amp; start working remotely

Stay safe &amp; wash ur hands",9,0.225
1.24E+18,"RT @lexthegodfather: First of all forget CORONA let us try and get a break
NahhðŸ˜­ðŸ˜­, 
This pandemic is literally putting the world on hold, aâ€¦",155,0.25
1.24E+18,"@tehseenp u hv lost it completely 
Basic GK of Importance of sunlight n VitaminD is something u r arguing abt 

Other officials n ministerias r constantly giving statistics n plan details b u donâ€™t see tht

Whole worlds praising Indiaâ€™s efforts u donâ€™t see tat #shameonu

#corona",0,0.01875
1.24E+18,RT @Polonjayz23: If you donâ€™t like sushi you have corona,1,0
1.24E+18,@dbongino Jimmy Kimmel is a lame!! Adam Corona much better guy!!,0,0
1.24E+18,"RT @slashmyantidote: Corona virus is not a joke, stay safe at home. https://t.co/Qkol9AO6qS",6,0.5
1.24E+18,@haagan_dazs @coryhtx The post-corona celebration is gonna be our birthdays lmao,0,0.6
1.24E+18,"This was not the ""vision 2020"" every one was expecting. God y ðŸ˜­...
Although everything happens for a reason https://t.co/yDyhteRwxf",0,0
1.24E+18,i am so scared . https://t.co/GwUbNGHChq,0,0
1.24E+18,RT @mordennight: Official contest rules. Have fun kids!,3,0.375
1.24E+18,"RT @RAbdiCG: Very probable we will talk of the world before corona; the world after corona. 

Survival now a Darwinian lottery. Quickest, fâ€¦",30,0.2
1.24E+18,"We know it's deliberate, but still this is shocking. https://t.co/QsdHrRpYDu",0,-1
1.24E+18,RT @jeffbercovici: When your contribution to the national emergency response is performing quality control to make sure it's racist enough,9,0.25
1.24E+18,hope this nigga get the corona ðŸ˜‚ðŸ˜«ðŸ¤›ðŸ¾,0,0
1.24E+18,RT @KSM_Kwaku_Misa: Just heard that NIA boss and the ER Regional Minister claim that the act of exposing large crowds to Corona virus  isâ€¦,204,0.214285714
1.24E+18,RT @MisterRudeman: Dr House would solve corona in like 45 mins,20,0
1.24E+18,Coz of ur spraying PLAN this time not corona #CoronavirusInSA https://t.co/Y9nvY9ugUs,0,0
1.24E+18,RT @o__mighty: LEAVE US ALONE,2,0
1.24E+18,RT @Hou4shou: All these ignorant ppl calling â€œChinese virusâ€ not racist are the same ones thinking eating Asian food and drinking Corona wiâ€¦,9,0
1.24E+18,Hopefully shes too late to leave https://t.co/9HnJgNrlzr,0,-0.3
1.24E+18,RT @maxgribben99: I know Iâ€™m not allowed to use this word but corona virus is bloody serious https://t.co/kLjNccPDVj,87164,-0.566666667
1.24E+18,"RT @TJELeh: #Finland is not releasing numbers from intensive care units due to #Covid19 #corona. Right at this moment, I feel happy, proudâ€¦",236,0.440178571
1.24E+18,"world people: 2020 is our year
Corona virus: https://t.co/ejjC9fLAkw",0,0
1.24E+18,RT @trinityewillis: id be laughing my ass off omg,1,0
1.24E+18,"Tom Hanks and Madonna both post Corona typewriters
https://t.co/wU23oOa0hx

Odds?

Hanks reference to 201 points could be a nod to Event 201",14,0
1.24E+18,"RT @aliciaisdone: I cannot stress enough, as someone who has to work in the hospital and a&amp;e PLEASE STAY AT HOME even if you think you haveâ€¦",2,0
1.24E+18,corona play entirely too much https://t.co/6tI0i7vLig,0,0.1
1.24E+18,"RT @owishemwe: Youâ€™re stupid if you think students in Wuhan are now quiet because they sent us money, weâ€™re all emotionally and mentally drâ€¦",155,-0.225
1.24E+18,One for the lads... if selma hayek was laying there with her legs at 10 to 2 saying iv got corona virus but do u still want in? What do u do??? ðŸ¦  #selmahayek,0,0
1.24E+18,@WhiteHouse YOUâ€™RE trying to divide us by inciting bigotry against Chinese people. Asian Americans have already been targets of racism due to Corona and the president is MAKING IT WORSE!,0,-0.15625
1.24E+18,Very informative write-up on CODID 19 -https://t.co/kSC26rdyGQ,0,0.2
1.24E+18,"@michaelirvin88 @MonangeSauvi @corona Too many hits to the head while playing?

Corona beer and the Chinese Virus have nothing to do with each other. https://t.co/vBEz90BvXI",0,0.125
1.24E+18,@obiMpenaAustine Corona virus don't mean death tho... jussayin,0,-0.3125
1.24E+18,Wow.  Just wow. https://t.co/byZfWLU0No,0,0.1
1.24E+18,Corona virus is going to be the end of us all ðŸ˜”,0,0
1.24E+18,"RT @RossMcCaff: This is as bone headed as it is dangerous. 

Problem with electing non-serious leaders is when events demand seriousness htâ€¦",7,-0.6
1.24E+18,"RT @_will_gustafson: Listen to Fuck Corona (Coronavirus diss track) by WiLLY G #np on #SoundCloud
#FuckCorona
 https://t.co/6kkXFToAbo",5,-0.4
1.24E+18,"I had this exact thought the other day, that flu wasnt a joke https://t.co/46N6Lqq0xK",0,0.0625
1.24E+18,"RT @cobby__jones: Hi guys, @FTFGhana is raising funds to get the needy people on the street supplies to help them fight against the Coronaâ€¦",28,0
1.24E+18,RT @smritiirani: Grateful to PM @narendramodi Ji for constituting â€˜COVID-19 Economic Response Task Forceâ€™ to address economic challenges thâ€¦,661,0.2
1.24E+18,"RT @Neuro_Skeptic: Are people really ""panic buying"" out of fear? https://t.co/atv99NZ9yr If you believe everyone else will buy excessively,â€¦",83,-0.025
1.24E+18,"@ciarakellydoc hey Ciara, @OCDUK and @AnxietyUK have put together a really useful resource of information and articles which could also be if it those suffering anxiety with #COVID19   Even w/out a MH condition. Might be useful for your show tomorrow. Hope youâ€™re recovering! https://t.co/gFQf89RuaQ",0,0.3375
1.24E+18,"RT @thehill: NEW: Photo of Trump's notes shows ""Chinese virus"" written over ""corona virus"" https://t.co/Ib7Gj7F353 https://t.co/Tq72k3jpsH",74,0.068181818
1.24E+18,You think the corona virus will make the buff prices go down?,0,-0.155555556
1.24E+18,"@wizkidayo Everything is under control and we are assuring you that all hands are on deck and preventive measures are being put in place to reduce contact and further spread of corona virus diseases in Nigeria. So, don't panic. Yaga
Signed:president @MBuhari https://t.co/PpDObThN3u",0,0
1.24E+18,"Coronavirus outbreak: PM Modi calls for â€˜Janta Curfewâ€™ on March 22, forms Economic Response Task Force to combat impact on economy https://t.co/5NQ3XVsY24 via @OpIndia_com",0,0.2
1.24E+18,"@TrumpWarRoom Yes, the virus came from China.  Trump felt so strongly about this branding that he crossed out the word ""corona"" and put in the world ""China"" in his speaking notes. Sure would be nice if he was equally concerned about getting the facts right and getting your response right.",0,0.350793651
1.24E+18,"BREAKING: President speaks truth. ""News"" outlets have been under scrutiny amid reports of incidents of bias against the President and use this to push their agenda. https://t.co/m3ImyCeqai",1,0
1.24E+18,RT @nakhaneofficial: The best thing Iâ€™ve done since this Corona thing was buy that piano sheet music Iâ€™m going to be learning. https://t.coâ€¦,7,1
1.24E+18,RT @JoyceHutchens3: Duly note that China is sending its corona virus combatant resources to  several countries...none of which includes Ameâ€¦,3,0
1.24E+18,RT @endowed_ibezim: Seriously villages need major enlightenment on the subject matter.,1,-0.145833333
1.24E+18,"RT @MadsDavies: I liked the Durham Bishopsâ€™ letter:
â€˜Please celebrate the Eucharist in a church on behalf of the whole people of God, rememâ€¦",13,0.4
1.24E+18,@MinxGives Help me plz i lose my job due to corona https://t.co/YxBWM4aU0a,0,-0.125
1.24E+18,@EstherBirungi4 Just  Corona virus,0,0
1.24E+18,RT @Kerry_Contrary: Yo is there a hashtag people can use to view content not related to Corona if they love Twitter but are feeling a littlâ€¦,1,0.25
1.24E+18,@michaelirvin88 @corona Love ya Mike. But you silly,0,0
1.24E+18,They said Chloroquine is the answer to Corona Virus,0,0
1.24E+18,RT @rjfahad: Quarantine facility in Chhattisgarh. https://t.co/a1R0ljwlT7,28,0
1.24E+18,"RT @akku_akku18: For all those who are still being extremely irresponsible citizens. Hear this... great job #kartikaryan. #Corona
#WeWillFiâ€¦",10,0.3375
1.24E+18,Awesome! https://t.co/rCwdd0YnDO,0,1
1.24E+18,"He changed one word. Nobody would have been mistaken about the topic without that change. The intention is not in doubt. 

Racism makes for a great distraction. 

https://t.co/Dv5i6K2WcG",0,0.8
1.24E+18,RT @marklittlenews: A single picture. A single word. A blinding insight.,9,-0.071428571
1.24E+18,RT @kinhamartinss: Tmj rs,1,0
1.24E+18,"@NorbertElekes @SamKhan999 Italy reports 475 coronavirus deaths, the highest single-day death toll for any country. Italyâ€™s total Corona virus cases hit 41,000. ðŸ˜¥ðŸ˜°ðŸ˜°ðŸ˜°
Alarming indeed...!!  Heart goes out to the people of Italy. ðŸðŸ’š
#CoronavirusOutbreak #CoronaVirusUpdates #coronavirus #Europe #Italy",1,-0.078125
1.24E+18,"RT @Cleophasmalala: Held a tÃªte Ã  tÃªte with the CoG chair, @GovWOparanya over progress of the stalled Shinyalu Tea Factory as well as the câ€¦",19,0
1.24E+18,"When this whole corona thing passes please let's go to movie theaters, and buy their popcorn or their memberships . They're earning no money rn and I would be devastated if movie theaters went away.",0,0.2
1.24E+18,"from the staff photographer at 
@washingtonpost.  trump royally screwed up his response to this virus and is now desperately trying to put blame on china.  in times of crisis, you cannot ignore failure in leadership. https://t.co/tMmDtxr7GI",1,-0.458333333
1.24E+18,RT @xski_mask45x: itâ€™s no coincidence that every person in this video is ugly,60,-0.7
1.24E+18,"RT @AlexJungle2: Sharing this because corona
Follow me. https://t.co/jRPINbTUul",162,0
1.24E+18,"RT @EtteTrump: I canâ€™t seem to stop myself ðŸ¤·ðŸ»â€â™€ï¸
Levity ðŸ¤£ðŸ¤£ðŸ¤£

My Corona | A ""My Sharona"" Viral Anthem - YouTube https://t.co/a6KJQe2tWw",43,0
1.24E+18,This is actually mad cos I had this and I swear it fucked me sideways for like 2 weeks https://t.co/u39DT9kj81,0,-0.6125
1.24E+18,"Quite many people think that the Corona virus #COVID19  will disappear completely. 

That's highly unlikely. 

All the #SocialDistancing attempts are to minimize the stress on the healthcare system, save lives and slowly build the natural immunity to this virus. #Slowdowncorona",1,-0.02
1.24E+18,"@treeofthezer 

tbh you have corona. PWX was really good though, ain't it returning ðŸ‘€",0,0.7
1.24E+18,oh hell nah. i canâ€™t come around no moreðŸ™…ðŸ½â€â™€ï¸ https://t.co/f1U0wn5aQz,0,-0.25
1.24E+18,"Sunday 5 PM, donâ€™t forget to stand on your balcony &amp; clap.. Corona se Darona ðŸ˜†ðŸ˜† https://t.co/cMmCoszB0I",0,0
1.24E+18,"RT @EleAnwi: As we fight the Covid-19, let's not forget those who are subjected to conditions that facilitate infection. #Biya should freeâ€¦",21,0.4
1.24E+18,I decided to confront corona head on! #smashingitoutthepark #stayingstrong #unitedwestand #selflove #selfisolation #carelessband #liskutin https://t.co/Wn38vSrAI5,0,0
1.24E+18,"RT @l_Pistachio_l: Msk went off air due to corona virus? Gasp, who said that? Show was so outcast &amp; everyone hated watching it so much so tâ€¦",38,-0.275
1.24E+18,"RT @MizMzwakhe1: If you missed the LIVE broadcast go to our YouTube channel and watch it there .  CORONA-VIRUS !!! !

Where are so called Pâ€¦",2,0.332919034
1.24E+18,RT @naturallynami: This pollen gon take me out before corona ass doðŸ¤§,4,0
1.24E+18,So who among you heathens lied to my mom that corona virus can't survive in tropical regions coz joto. Why are you like this?!ðŸ¤¦ðŸ¼â€â™€ï¸,0,0
1.24E+18,Itâ€™s almost as if heâ€™s intentionally stoking a culture war to distract us from his catastrophic failures and criminal negligence. ðŸ¤” https://t.co/BfgFUoSA4Z,90,-0.4
1.24E+18,RT @SSRN: Open access to more than 19k articles @elsevierconnect and @sciencedirect https://t.co/4yNRfBVrag,4,0.25
1.24E+18,RT @jackthurston: Bike shops &amp; repair workshops excluded from the #covid19 lockdown in Berlin. Essential services.,53,0
1.24E+18,@7thletterja Love in the time of corona ðŸ¥°ðŸ¥°,0,0.5
1.24E+18,@1992Percent Tell that to corona.,0,0
1.24E+18,RT @rayleengale: Can you believe this shit???,136,-0.2
1.24E+18,No words https://t.co/W26gjTKyCV,0,0
1.24E+18,"RT @ca_brownii: *Spring around the corner &amp; ppl beginning to enjoy themselves* 

Corona: https://t.co/q9njpUUEvH",28,0.4
1.24E+18,"RT @swatic12: Everyone : ""Go Corona virus go""

Corona  : https://t.co/QYvXS1lvwn",45,0
1.24E+18,DO NOT TRY AND SAY IM APART OF THIS GENERATION. These people are fucking stupid. If youâ€™re going to the beach right now youâ€™re a fucking idiot idgaf. https://t.co/m9N7tLmLG0,0,-0.438095238
1.24E+18,RT @PeterSweden7: Italy now has more deaths from corona virus than China.,68,0.5
1.24E+18,"RT @SEACoronavirus: 82 new #COVID19 cases in Indonesia bringing the total to 309 cases, 6 more deaths are also confirmed bringing the totalâ€¦",3862,0.207272727
1.24E+18,"RT @7anan_ala7med: Being a health care worker in the front lines means that I have to isolate myself at home, even though I donâ€™t have coroâ€¦",13,0
1.24E+18,"Nigerians would finally understand what itâ€™s like to live in a world of the actual corona virus . As much as I wasnâ€™t praying for this, the jokes you have been making demands them to see the harsh reality of the world. Letâ€™s how how you deal with isolation now
#COVID19NIGERIA",0,0.027272727
1.24E+18,RT @john58wilson: I am â€˜very confidentâ€™ he will regret  this rash statement over the next few weeks. https://t.co/sXGOcKDP9O,7,0.15
1.24E+18,Ignorant fucks. Remember that black mirror episode where everyone was on the lookout for the one person and they could find them in minutes? Ya letâ€™s do that https://t.co/MKCkKElcnp,0,-0.166666667
1.24E+18,1   Racist!  https://t.co/JSTyeHu3Ne,0,0
1.24E+18,This man @atlantis_jr https://t.co/QnmSwh2N61,1,0
1.24E+18,My direct reports are getting a kick out of the sanitation station every so many hours. No corona monster!,0,0.3625
1.24E+18,"then: a poem called ""Corona"" by Paul Celan accompanied by a letter from Olympia that thinks through the shape of things &amp; talks about planting chestnuts w/@buildsoil; also: more plasma https://t.co/twlB0gYNdK",1,0.5
1.24E+18,"RT @pratimamishra04: Attention @Uber @Uber_Delhi, this driver of yours is spreading rumours about Corona Virus. I asked him to turn on theâ€¦",125,0
1.24E+18,"@EwdatsGROSS @alexandriasc Dont worry, start planting.sharing this because corona. Follow me https://t.co/eQGr6xXgln",4,0
1.24E+18,"RT @DeborahWistrom: @johnyu1 @LouDobbs I remember a man that called the Corona virus a ""Democratic hoax""! https://t.co/uJGGzCJx29",8,0
1.24E+18,"RT @VishalDadlani: I'm sorry, but this speech was nowhere near a coherent response to the looming crisis that India faces. It was rhetoric,â€¦",958,0.033333333
1.24E+18,@michaelirvin88 @corona You CAN NOT be this stupid. Or can you...,0,-0.8
1.24E+18,RT @KifahYehia: #TrumpVirus the biggest idiot in the world run the biggest economy. Wake up American people #corona #CoronavirusUSA https:/â€¦,2,-0.4
1.24E+18,"RT @ArsimTariq: CM Sindh Murad saeed is handling this very well while our CM Usman Buzdar is asking ""ye corona kaat'ta kesay hai?"" https://â€¦",27,0.2
