id,full_text,retweet_count,Sentiment
1.24E+18,RT @Mr_Sport_Buff: @Inevitable_ET Why did the flower decorations look like Corona? https://t.co/4uS9pI8ujz,17,0
1.24E+18,Craziest free agency everrrr. Todd gurley released holy shitttt. Corona got these mf’s thinking different lml,0,0.2
1.24E+18,RT @Nakunattaa: 2016 Cavs can beat the corona virus,108,0
1.24E+18,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",103642,0.5
1.24E+18,"RT @intheMatrixxx: TIME 11:33 of picture, look at lectern.  
Q1133
#17
Q
Close up of @realDonaldTrump notes where he crosses out Corona and…",191,0
1.24E+18,"RT @DDNational: PLEASE RETWEET -
A list of all #COVID19 Helpline numbers from various States/UTs 👇.
 #CoronaVirus #COVID2019 #Corona #Coron…",1852,0
1.24E+18,"RT @B52Malmet: They voted against corona virus relief package. No words. 
Marsha Blackburn (R-TN); Jim Inhofe (R-OK); James Lankford (R-OK)…",2332,0
1.24E+18,This why America goin down the drain https://t.co/cXZFYNK0UF,0,-0.155555556
1.24E+18,Me looking down at corona. UwU https://t.co/7seb2KXSAs,0,-0.155555556
1.24E+18,Racists gonna racist. https://t.co/LjnYGdQ0ew,0,0
1.24E+18,Positive corona virus infections https://t.co/KCbnQjOBGs https://t.co/NQM5ILbQ5R,0,0.227272727
1.24E+18,Not for nothing if your kid doesn’t understand what’s going on right now and they are at least five years of age then you have to do better. Unless it’s a baby or a child who has not started school yet. Y’all love passing on the generational dumbness smh. https://t.co/KQEgZFQopL,0,0.246428571
1.24E+18,RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,89753,0
1.24E+18,RT @Vijayabaskarofl: #Corona:All 3 +ve cases in TN are imported cases from diff regions with travel histories.We identified all d 3 Pts onl…,1518,0
1.24E+18,"RT @ABC: Close-up of Pres. Trump's notes shows ""Corona"" crossed out and replaced with ""Chinese"" as he spoke from the White House briefing r…",2717,0
1.24E+18,RT @SirAlexas: They haven't cancelled paedophiles and you think Corona is where they will draw the line?,428,0
1.24E+18,"RT @Kokomothegreat: This photo is of Trump's notes from today's briefing on coronavirus. He very clearly marked out ""corona"" and wrote - in…",166,0.1
1.24E+18,RT @Golden_004: Sharing this because corona https://t.co/C8dgeTKQgO,3,0
1.24E+18,I beeeen saying this the flu I had in dec I thought I was dying it lasted 4 whole weeks https://t.co/RPHkfH89LE,0,0.2
1.24E+18,RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ,134606,0
1.24E+18,RT @MrJones_tm: This just makes me like Trump even more...,179,0.5
1.24E+18,RT @chrisdelia: These people are absolute dogshit lol.,21855,0.5
1.24E+18,"RT @ProJared: The Corona Virus is causing shipping delays for physical copies of #AnimalCrossing

I wanna try to help those affected!

⏩ Re…",2098,0
1.24E+18,"RT @xlildamelio: REMEMBER TO WASH YOUR SHEETS DURING CORONA!!!

not bcz of the virus but bcz i know y'all havent left your beds since they…",3,0
1.24E+18,"@sacbee_news You have been posting almost exclusively about the Corona Virus and sprinkled a map of Asian populations amongst those tweets, creating racist connotation.
You should properly apologize to the groups you put in harm's way.
I see an excuse but no apology here.
Fix it.",0,-0.016666667
1.24E+18,"Again: We all know the new virus erupted in Wuhan, China. But calling it the “Chinese virus” is harmful. Asian Americans are being targeted w/ racist slurs &amp; physically attacked because of misperceptions. There will be time to hold Chinese Communist Party officials accountable. https://t.co/TsVan43JQl",7,0.027272727
1.24E+18,RT @goodbeanaltalt: holy shit I hate every person in this video,69733,-0.5
1.24E+18,@samstein Every night - I’ve already taken my paracetamol stash curing my non corona virus symptoms - knowing deep down they are hangover symptoms,0,-0.077777778
1.24E+18,RT @Marco_Acortes: Corona virus....its coming,72932,0
1.24E+18,RT @Stout97_: 2 weeks? it’s a fucking global pandemic not a hamstring strain.,35425,0
1.24E+18,@StreamAJ Is it true that chloroquine is used in the USA as a therapeutics for corona virus,0,0.35
1.24E+18,"@_sabanaqvi Dear HINDUISM-HATING JIHADAN, 

 What about your Quami Sisters at #ShaheenBagh &amp; UR Maulvis who claim that 5-time Namaz provides immunity from #Corona &amp; Pope conferencing with Jesus to cure the #ChineseVirus ... 

https://t.co/oWvw2Loe79",0,0
1.24E+18,BOOM! https://t.co/Fqtwmtd4d4,0,0
1.24E+18,RT @Getthebagcoach: Dawg y’all funny man..... This Corona got y’all being creative .. https://t.co/Ax5oFFPlnB,9779,0.375
1.24E+18,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",103642,0.5
1.24E+18,RT @ZahidGishkori: Breaking News: A #Corona Patient escaped from a Govt hospital in Peshawar. Police despite hours long effort remain unabl…,85,-0.05
1.24E+18,The dark corona https://t.co/02gyMsaQzv,0,-0.15
1.24E+18,"RT @Chloelhaley: Can everyone just stay at home please so that corona fucks off quickly and then we can carry on and enjoy our summer, fest…",25367,0.366666667
1.24E+18,Positive corona virus infections https://t.co/unISIlJMKD https://t.co/sqp7DCqhAP,0,0.227272727
1.24E+18,@zeusanna Why are parents letting their kids go to Fla on spring break? There are other things they can do besides pary and get wasted. I'd be curious how many partiers get corona.,1,0.01875
1.24E+18,"RT @Chant_ella: Italian Drs on twitter: urging us to take the coronavirus seriously 
American Drs on twitter: urging us to stay home and so…",735,0
1.24E+18,"RT @clairecmc: Deflection. Classic deflection. Let’s not take the bait and stay focused on testing, mitigation, and support of our frontlin…",545,0.166666667
1.24E+18,RT @nicolebyer: Everyone in this looks sick,51468,-0.714285714
1.24E+18,Why the media did not show black people can get corona too,0,-0.166666667
1.24E+18,"RT @PhilipRucker: Trump, in his distinctive Sharpie script, crossed out “Corona” and wrote in “Chinese.” Eagle-eyed @jabinbotsford got the…",953,0
1.24E+18,"RT @harari_yuval: The first coronavirus dictatorship

Netanyahu lost the elections. So under pretext of fighting corona, he has closed the…",3118,0.075
1.24E+18,"@michaelirvin88 @corona 410k views and counting on their last ad now because of you, you muppet",0,0
1.24E+18,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",103642,0.5
1.24E+18,RT @chelle2x: “corona time “😭😭😭😭 https://t.co/iXBMHVcFoY,130258,0
1.24E+18,@bbcquestiontime @BBCNews @BBCOne @MattHancock @AndyBurnhamGM @RunningMadProf @FrancesOGrady @AngelaHartnett All talk soon so more can be ok and say on news so all can see truth sky is prove them nazi paedophile Elizabeth fault for Corona then say to law force them response and be end off Corona https://t.co/i1oHePlYsT,0,0.5
1.24E+18,My moots are wildin???? Uh https://t.co/lYYNqp4Cwv,0,0
1.24E+18,"RT @GoncalvsRafa: Corona coming after you, if you don’t  wash your hands https://t.co/9aNGX7Tb1v",132,0
1.24E+18,"Kunle chill don't worry Corona virus won't kill you, you're destined to die on top woman.",1,0.5
1.24E+18,"RT @jbarro: Among other things, what this shows is they're using the term ""the coronavirus"" internally like everyone else and are throwing…",6584,-0.0625
1.24E+18,"RT @nsitharaman: As @PMOIndia invites citizen-participation in the fight against Corona Virus in India, I shall on remain indoors entirely…",771,0
1.24E+18,WTFF https://t.co/zU6YyhCLsU,0,0
1.24E+18,RT @nicolebyer: Everyone in this looks sick,51468,-0.714285714
1.24E+18,RT @Stout97_: 2 weeks? it’s a fucking global pandemic not a hamstring strain.,35425,0
1.24E+18,RT @goodbeanaltalt: holy shit I hate every person in this video,69733,-0.5
1.24E+18,if i get one more add from piper lou about their soccer mom anti corona tumblers i'm gonna scream,0,0.5
1.24E+18,"RT @TimothyNoah1: I just asked a DC cop what he’s noticed since the coronavirus sent people home. “More domestic violence,” he said, withou…",18167,0.25
1.24E+18,RT @DavidJollyFL: Great work by WaPo photographer.,2717,0.8
1.24E+18,RT @zandirts: if corona is a virus why are we doing online school https://t.co/GbF9l1ATtm,888,0
1.24E+18,RT @_will_gustafson: Go play that shit and stay safe!! 🦠🙅🏽‍♀️ https://t.co/6kkXFToAbo,1,0.290625
1.24E+18,"@thelindsayellis Don't worry, only the US Government calls it ""chinese virus"". Here in Europe we refer to it by its proper name. Either Covid-19 or Corona.",1,0
1.24E+18,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",33161,0
1.24E+18,"RT @DrRitaIssa: Here's 5 ways you can fight #coronavirus &amp; become a super preventer 💪🏽 
 
Please share this video and keep up to date with…",2114,0.333333333
1.24E+18,"RT @sofiaUsman7: I am a Young Doctor and working in Corona Virus Clinic right now. We are not on strike and we value human life.
We just wa…",1726,0.128571429
1.24E+18,This corona shit makes me wish I had a gf,4,-0.2
1.24E+18,"RT @orchardcitygal: While the commercial markets in some countries of the world are experiencing turmoil, panic and a shortage of products…",552,0
1.24E+18,"RT @MABIN2_: Corona please. We are tired, we get it.",28983,-0.4
1.24E+18,"RT @JoannaBlackhart: this fuckwad, Brady Sluder, is infected.

If you know Brady Sluder, let him know he has corona. And isolate that fucke…",5,0
1.24E+18,"RT @FuckIettuce: Fuck corona, I miss my friends https://t.co/7pTqSfD18e",8778,-0.4
1.24E+18,"RT @SouleFacts: #Twitter this is wrong.....Why can't people raise their voice against Anti Nationals, Traitors, and Terrorist who jeopardis…",76,0
1.24E+18,RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,49932,-0.333333333
1.24E+18,RT @bakedonline: My father hit Simmi and I with a hectic phrase today “you’re not infected by corona but you’re affected cause your busines…,29,0
1.24E+18,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",103642,0.5
1.24E+18,"RT @DenzelHD: God is Bigger than Corona virus
God is Bigger than Corona virus
God is Bigger than Corona virus
God is Bigger than Corona vir…",7193,0
1.24E+18,"RT @BriansNewHeart: Trump is using the term “Chinese Virus” is a way to inflame his base

Sadly we will see an uptick of attacks on Asian A…",22,-0.325
1.24E+18,RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,89753,0
1.24E+18,RT @nicolebyer: Everyone in this looks sick,51468,-0.714285714
1.24E+18,"RT @MollyJongFast: Trump is trying to distract you from his incompetence with his racism, don’t let him.",1203,0
1.24E+18,"Young people, you are not invincible,  you are at very high risk, a few hundred young people in their 20s are falling seriously ill. Get in the fucking house. #CoronaVirusUpdate #CoronaVirus #corona #CoronavirusScotland #coronavirusuk #covid19UK #covid19 https://t.co/osnz099yHM",0,-0.148666667
1.24E+18,RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,49932,-0.333333333
1.24E+18,"RT @Kokomothegreat: This photo is of Trump's notes from today's briefing on coronavirus. He very clearly marked out ""corona"" and wrote - in…",166,0.1
1.24E+18,"Viruses have come and passed
but this new thing has spread too fast
wake me up when Corona ends

Like the flu has come to pass
seven days have gone so fast
wake me up when Corona ends",0,0.178787879
1.24E+18,What fucking morons you millennial’s are I hope if you get the coronavirus it takes you down with it if you’re gonna be that stupid and insensitive to everyone around the world https://t.co/0yw4f3D6Rf,0,-0.585185185
1.24E+18,RT @goodbeanaltalt: holy shit I hate every person in this video,69733,-0.5
1.24E+18,RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,89753,0
1.24E+18,RT @KlausBondam: 'Doing it the Danish Way'.  I'm speaking on Digital WorldBike Conference on March 31st on the culture of Danish everyday c…,20,-0.1
1.24E+18,"RT @Roxburghxo: If corona doesn’t kill me, the bender I’m going on after it passes will",1061,0
1.24E+18,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",33161,0
1.24E+18,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",103642,0.5
1.24E+18,RT @chandlerriggs: here’s a deleted scene from TWD’s special on corona virus https://t.co/qGuSfyjpK5,12631,0.357142857
1.24E+18,RT @pattonoswalt: this incompetent racist asshole,14391,-0.35
1.24E+18,"@FoxNews I think this whole Corona Chinese cold, whatever  you'd like to call it, is an overheated hype.",0,-0.133333333
1.24E+18,"RT @NYGovCuomo: 38% of hospitalized #Coronavirus patients were aged 20 to 54.

Listen to the stats — not this guy.

STAY HOME! https://t.co…",3754,-0.125
1.24E+18,"RT @mr_kems4: When I see people making jokes about Corona Virus...
#COVID19",209,0
1.24E+18,RT @chrisdelia: These people are absolute dogshit lol.,21855,0.5
1.24E+18,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",33161,0
1.24E+18,"RT @DrDenaGrayson: 😱#Florida spring-breakers:

“If I get #corona, I get corona....I’m not going to let it stop me from parting.”

#Coronavi…",3272,0
1.24E+18,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",33161,0
1.24E+18,@michaelirvin88 @corona Shut the fuck up and lay down the cocaine.,0,-0.277777778
1.24E+18,"RT @CBSNews: “If I get corona, I get corona. At the end of the day, I'm not gonna let it stop me from partying”: Spring breakers are still…",28916,0
1.24E+18,"RT @SEACoronavirus: seeing alot of people connecting the rise of cases to people taking a “corona holiday”

while these “anti-social distan…",102,0
1.24E+18,RT @chrisdelia: These people are absolute dogshit lol.,21855,0.5
1.24E+18,Wtf the corona cases in berlin have doubled in ONE day. https://t.co/gpiaRY7iyV,2,-0.5
1.24E+18,"RT @MrJonCryer: There you have it.

Proof that this is an intentional tactic. Trump et al are trying to bait us into fighting over his raci…",1657,0
1.24E+18,What an asshole https://t.co/OA3Uo5zRYa,0,0
1.24E+18,RT @Ekwulu: The same Tolu Ogunlesi that insisted that Mr Jonathan must hold a Presidential media chat to address Nigerians on Ebola is the…,1368,0
1.24E+18,RT @era_marku: I’m gonna tell my kids I killed corona with my own bare hands so that they could live and go to school in this country .,684,0.146590909
1.24E+18,RT @BrettSVergara: I’m setting JoJo’s Corona PSA song as my new ringtone https://t.co/sWPUmqMjjj,6151,0.136363636
1.24E+18,"RT @Xhakaed: Corona is a timely reminder of how obscene the wealth of the royal family is. 

The queen is moving to Windsor Castle because…",58323,0
1.24E+18,@ajboxing_1 I’m not denying that. I’m literally saying calling it the Chinese virus instead of the corona virus or covid-19  is problematic because of the discrimination that comes with it. If you can’t understand that then your beyond me,1,0
1.24E+18,RT @RomanaVolny: Japanese&amp;Taiwanese epidemiologists/pharmacologists have determined Coronavirus could have originated in US. BiologicalDeve…,4,0
1.24E+18,"The fight against corona virus. 
#chloroquine
#medikal
#Ghana
#Kumasi https://t.co/4mhkqD8hpy",1,0
1.24E+18,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",103642,0.5
1.24E+18,"RT @Damii_aros: Mayorkun is somewhere in the studio singing ""Ramona, this your body dey killing person like Corona""",2568,0
1.24E+18,"RT @FuckIettuce: Fuck corona, I miss my friends https://t.co/7pTqSfD18e",8778,-0.4
1.24E+18,RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ,134606,0
1.24E+18,RT @nicolebyer: Everyone in this looks sick,51468,-0.714285714
1.24E+18,RT @itspinsmybrain: My friends please join me in prayers for this family   God holds the keys to every request.  Nothing is beyond His abil…,137,0
1.24E+18,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",33161,0
1.24E+18,RT @bIondiewasabi: this man’s piss could stop corona,47401,0
1.24E+18,RT @Og_ShiiiveR: Getting stir crazy with this corona quarantine bs. Instead I’m streaming #Warzone at https://t.co/lY2UdHrvCx,1,-0.6
1.24E+18,RT @nicolebyer: Everyone in this looks sick,51468,-0.714285714
1.24E+18,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",103642,0.5
1.24E+18,RT @1butlir1: I cannot even begin to imagine in the next view months how the corona virus will effect those imprisoned,9,0
1.24E+18,"RT @mitchellreports: Photo from @realDonaldTrump briefing book today shows he crossed out ""corona"" to describe the virus and wrote in ""Chin…",542,0
1.24E+18,RT @Stout97_: 2 weeks? it’s a fucking global pandemic not a hamstring strain.,35425,0
1.24E+18,"Here come the germs again
falling from my nose
sneezing my nostrils out
we´ll see where this thing goes

As my memory rest
I´ll start forgetting all my friends
wake me up when Corona ends",0,0
1.24E+18,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",33161,0
1.24E+18,"RT @clairecmc: Deflection. Classic deflection. Let’s not take the bait and stay focused on testing, mitigation, and support of our frontlin…",545,0.166666667
1.24E+18,You’re immune to Corona now 😂 https://t.co/DrL1Bffat8,1,0
1.24E+18,"RT @RedTRaccoon: You can no longer defend this.

Make up any excuse or reasoning you want, it's intentional and it's racist.",1570,-0.05
1.24E+18,Worse than Corona https://t.co/I3ZBWjxlDm,0,-0.4
1.24E+18,"RT @Vivenism: Someone needs to tell Modiji that Corona Virus doesn't take a leave on Sunday.

#मोदीजी_बकवास_बंद_करो",24,0
1.24E+18,"RT @kuria_mapesa: Ka nimeona nudes ka izo sasa ata corona ikinibeba av already fulfilled my mission on earth.
What do you see after seeing…",4,0
1.24E+18,RT @RealDreylo: Corona Virus is Real guys!!!!!! https://t.co/99fWgEqJud,36,0.762939453
1.24E+18,"RT @NYGovCuomo: 38% of hospitalized #Coronavirus patients were aged 20 to 54.

Listen to the stats — not this guy.

STAY HOME!",3754,-0.125
1.24E+18,asshole https://t.co/4wX5GKIcVd,0,0
1.24E+18,"RT @RealSaavedra: Good.

It came from China.",159,0.7
1.24E+18,"RT @d_psycho_guru: I just tested positive to the corona virus. I’m too weak to even feel sorry for myself, but I intend to share my symptom…",36628,-0.215909091
1.24E+18,"RT @ProJared: The Corona Virus is causing shipping delays for physical copies of #AnimalCrossing

I wanna try to help those affected!

⏩ Re…",2098,0
1.24E+18,"RT @ToryFibs: Germany speed building a 1,000 bespoke Corona-Hospital using their army. Just like China managed in 5 days. 

Why? Because th…",1218,0
1.24E+18,RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,89753,0
1.24E+18,RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,89753,0
1.24E+18,"RT @ioproducer: There was a nasty flu that went round in December / early Jan. I’m telling you, that was corona. Bare ppl were sick (includ…",48755,-0.352857143
1.24E+18,RT @maydaymindy1: How long before a deranged trump supporter names their twins Corona and Covid,28,-0.05
1.24E+18,RT @bIondiewasabi: this man’s piss could stop corona,47401,0
1.24E+18,RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,89753,0
1.24E+18,RT @lowkeykyeom: Indonesian carats went viral on the news for doing an open donation to help fight and prevent the spread of COVID-19! they…,1486,0
1.24E+18,"@kayleighmcenany @addie327 @realDonaldTrump Let's kick Corona virus in the ass and out by April..

Give the media and Democrats a stroke..",1,0
1.24E+18,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",33161,0
1.24E+18,"@DVATW I hope that the shops will not allow the return of these products after the Corona virus threat has passed, because these products may be contaminated.",0,0
1.24E+18,RT @chandlerriggs: here’s a deleted scene from TWD’s special on corona virus https://t.co/qGuSfyjpK5,12631,0.357142857
1.24E+18,"RT @MarkSZaidEsq: No, not inflammatory at all, especially since President's new favorite media outlet @OANN thinks this is no different tha…",48,0.159090909
1.24E+18,"RT @zofeenmaqsood: “Back in the 70s when Indian doctors began coming to the US, hospitals would send cars to pick them up. That’s how badly…",292,-0.35
1.24E+18,RT @goodbeanaltalt: holy shit I hate every person in this video,69733,-0.5
1.24E+18,"RT @kellyn_singer: other artists cancelling tours because of corona:

harry:  https://t.co/jrIMe9TIO5",180,-0.125
1.24E+18,RT @lindahyunh: Everything’s closed bc of corona but my arms be open 24/7 baby 🤗,35,-0.05
1.24E+18,RT @nicolebyer: Everyone in this looks sick,51468,-0.714285714
1.24E+18,"RT @JamilFarouk: As a Christian, you're also a fucking pea brain. Just making it clear. Jesus, we cringe with you.",5,-0.166666667
1.24E+18,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",103642,0.5
1.24E+18,RT @pattonoswalt: this incompetent racist asshole,14391,-0.35
1.24E+18,RT @bIondiewasabi: this man’s piss could stop corona,47401,0
1.24E+18,RT @bIondiewasabi: this man’s piss could stop corona,47401,0
1.24E+18,RT @bIondiewasabi: this man’s piss could stop corona,47401,0
1.24E+18,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",103642,0.5
1.24E+18,RT @bIondiewasabi: this man’s piss could stop corona,47401,0
1.24E+18,@madliblady @arden_messing @JRubinBlogger Corona beer paid him to change it.,0,0
1.24E+18,RT @anjanaomkashyap: I pledge and let all of us pledge to follow Janta Curfew this Sunday from 7 am to 9pm so that we strengthen India’s fi…,2987,0
1.24E+18,"RT @ApostleLoyiso: If what Dr Zweli Mkhize is saying is anything to go by. It simply means, all along they were just misleading the public…",221,0
1.24E+18,"RT @CamronSanto: @michaelirvin88 @corona ""I don’t want to hear how a Corona gets it’s lime while the Coronavirus is getting lives."" https:/…",60,0
1.24E+18,Sir have a seat https://t.co/wFbUZCj38q,0,0
1.24E+18,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",103642,0.5
1.24E+18,RT @Tshi_Nakanyane: Corona virus has definitely been there. What we experience oftenas a common cold is often caused by corona virus or oth…,121,-0.3
1.24E+18,RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ,134606,0
1.24E+18,RT @NalanSipar: No gym? No problem #Corona #COVID2019 #SocialDistancing https://t.co/no2nI0GV6A,18,0
1.24E+18,"RT @vdhex: Well Me Trump, shout hoax or fake news on the Corona Virus, honey I dare you... you are so fucked!!!
@realDonaldTrump 
#FakePres…",2,-0.75
1.24E+18,"If Corona virus doesn't leave, Ramadan will wash it away, because it's the month of mercy.. In sha Allāh 

#TogetherWeCan 
#PakistanFightsCorona 
#WeWillFightCorona 
 #یہ_کرونا_کاٹتا_کیسے_ہے
#QuarentineLife
#COVID19 
#CoronavirusOutbreakindia",0,0
1.24E+18,RT @Halo2_PC: Corona Virus can't stop us! Project Cartographer v0.5.6 update is out now! https://t.co/AZQzMExbX4 https://t.co/SszfhnSqxA,11,0
1.24E+18,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",33161,0
1.24E+18,"@cmclymer That’s classic. We feel these things all the time, but our brain filters out the sensory noise because it’s useless.

Now that corona’s around, brain compiles the noise into ‘corona..?.?’ 🧠 
Brain’s trying to find corona, so it uses the noise to make sense. Cnfrmative dissonance",0,-0.166666667
1.24E+18,"RT @mitchellreports: Photo of @realDonaldTrump briefing papers from today shows ""corona"" crossed out and ""Chinese"" written in his sharpie h…",1573,0
1.24E+18,RT @chandlerriggs: here’s a deleted scene from TWD’s special on corona virus https://t.co/qGuSfyjpK5,12631,0.357142857
1.24E+18,"RT @Bangladesh_BN: Two of the #CoronaVirus patients have fully recovered while another has returned home, said Director of Institute of Epi…",2,0
1.24E+18,RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,49932,-0.333333333
1.24E+18,Boohaariii coman carry ya sub oh... This one is Corona Free https://t.co/Cr1F2TOSNe,0,0.4
1.24E+18,RT @DeleMomodu: I'm very certain that the Vice President YEMI OSINBAJO will match up to any world leader if allowed to lead our ANTI-CORONA…,129,0.278571429
1.24E+18,RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ,134606,0
1.24E+18,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",33161,0
1.24E+18,"RT @jbarro: Among other things, what this shows is they're using the term ""the coronavirus"" internally like everyone else and are throwing…",6584,-0.0625
1.24E+18,I’ll probably kill myself before corona can,2,0
1.24E+18,"Is this a coincidence???

#corona #usa🇺🇸 #california #cali #costco #wholesale #covid #covid_19 #italy🇮🇹 #italya #iran #iran🇮🇷 ##besttiktokertv #Turkey #türkiyem🇹🇷 #10lineworx #korona #koronavirüsü #koronavirüs… https://t.co/si1vWVgpmQ",1,0
1.24E+18,now that's why i haven't seen any birds when i walk outside https://t.co/ZviiVUDatD,0,0
1.24E+18,"A Real Rhodes Scholar here. 

Put him in the ring with Haku and he’ll change his tune in heartbeat. https://t.co/zX05Kqhkq4",0,0.2
1.24E+18,"RT @PIIE: There's overcapacity in the airline industry &amp; there should've been consolidation before this all hit, @AdamPosen says. They have…",12,0
1.24E+18,"RT @timd_IFG: I'm biased, sure, but today's first #IFGLive was a great discussion about the relationship between the PM and the Chancellor…",4,0.516666667
1.24E+18,@coochiemilkies coroNa tImE,0,0
1.24E+18,RT @__mariam_k_: I can’t believe there’s no agbo that cures corona yet. What are the plant biologists doing?,9,0
1.24E+18,You will never convince that Trump isn't racist. https://t.co/4b8sNoN1Zy,0,0
1.24E+18,Asteroid- I will kill the planet earth 🌚! Corona : I wil kill the planet earth 🌍! Neha Dhupia : it’s their choice !,0,0
1.24E+18,Het butterfly-effect in de corona-crisis https://t.co/ptsGZ7NPZP,0,0
1.24E+18,Here’s @wwwojtekk’s wise thoughts on corona. It will surprise nobody to learn that I agree with all of it. https://t.co/0AQ3XnfVCW,0,0.7
1.24E+18,"Please visit these useful links for updated information about coronavirus:

Madera County Department of Public Health - https://t.co/13moiGZmYX

Centers for Disease Control - https://t.co/T8zTPj3t9w

For Up-to-date Information visit the City's website:
https://t.co/LWKQLvJjNi",1,0.15
1.24E+18,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",103642,0.5
1.24E+18,RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ,134606,0
1.24E+18,"RT @Damii_aros: Mayorkun is somewhere in the studio singing ""Ramona, this your body dey killing person like Corona""",2568,0
1.24E+18,"RT @MABIN2_: Corona please. We are tired, we get it.",28983,-0.4
1.24E+18,Don’t fall for the trap. Calling the corona virus the Chinese virus distracts us from the real problem. Donald trump is failing to lead. People aren’t working and stocks are tanking. Worrying about what to call a virus should be the least of our problems. Stay focused,0,-0.033333333
1.24E+18,Tmj rs https://t.co/mO03OboWSm,1,0
1.24E+18,Trump is hateful. Call the virus by the scientific name. He’s intentionally irritating people by doing this. A person who does this in the middle of a deadly crisis is the lowest of the low. Why? https://t.co/asVaRYee5f,0,-0.15
1.24E+18,"RT @sardesairajdeep: What China thought yday, India needs to think today. And NOW!! Time for ACTION!! Words not enough.",657,0.078125
1.24E+18,MY BEST BUY ISN'T DOING A MIDNIGHT RELEASE OF ANIMAL CROSSING BECAUSE THEY ARE CLOSING EARLY BECAUSE OF CORONA VIRUS :ccccccccccccccccccccccccc,0,0.55
1.24E+18,"These are, definitely, the kind of idiots who wouldn't survive in a horror movie. https://t.co/igxxo5LIJ6",0,-0.066666667
1.24E+18,We appreciate Kaguta Museveni &amp; the entire Ugandan population for always staying a head of viral infections..There was no Uganda infections during Ebola outbreak in DRC &amp; now again no Corona outbreak to date..This is not luck but proper planning #Presspass,38,0
1.24E+18,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",103642,0.5
1.24E+18,"@SonjaCowling @laurevans311 Plus, in my trust we are looking after corona +ve patients on the wards, trying to stop the spread, trying to prevent all physical health problems (virus-related or not) from worsening to lessen the burden on physical health hospitals as well as our doing our normal jobs",0,0.05
1.24E+18,RT @nicolebyer: Everyone in this looks sick,51468,-0.714285714
