id,full_text,retweet_count,Sentiment
1.24E+18,RT @nicolebyer: Everyone in this looks sick,51468,-0.714285714
1.24E+18,"RT @nsitharaman: As @PMOIndia invites citizen-participation in the fight against Corona Virus in India, I shall on remain indoors entirely…",771,0
1.24E+18,RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,89753,0
1.24E+18,RT @MaryamNSharif: Pakistan is facing one of the gravest crises in her recent memory. The spread of corona virus poses a serious threat tha…,4717,-0.166666667
1.24E+18,RT @Joannahausmann: Imagine being this much of an asshole,364,0.2
1.24E+18,"RT @MrLemmyBoo: DOOM Guy says corona can suck on a dick, tit, inanimate object for all I care #DOOM #CoronaVirusUpdate #mixerstreamer #mixe…",4,0
1.24E+18,"RT @CrissWaddle: Pls if you live around tema and you don’t have hand sanitizer or can’t afford one,let me know,I’m giving some away for fre…",2516,0.136363636
1.24E+18,"RT @joshua1eo: If we stay in isolation is that okay?
Is it okay if I call you my Corona bae? https://t.co/aXxrKt3qPI",1736,0.5
1.24E+18,RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,89753,0
1.24E+18,RT @zairfulradzuan: everyone coming out of corona as barista,65470,0
1.24E+18,RT @kattelyyynn: The corona virus is being exaggerated !! Just keep y’alls nasty ass manos clean and you’ll be fine !,3,-0.2234375
1.24E+18,"RT @hunterathelen1: Well sad David Davis!
Do we really believe that a Barnier has the Corona Virus. 
I don’t.
I think it’s yet another ploy…",24,-0.2125
1.24E+18,@Reniour Was this a lie then?  Confused! https://t.co/vQF0BuagOt,0,-0.5
1.24E+18,"RT @MABIN2_: Corona please. We are tired, we get it.",28983,-0.4
1.24E+18,"'Deep Thoughts' 
with Lincoln Chafee
from the far away fields of Wyoming...
[ Not Wyoming, RI ] https://t.co/Kk7bqDA9Zd https://t.co/sEMEKNpZ8V",1,0.05
1.24E+18,"@megynkelly Get real, Megyn:

https://t.co/uJ10B1yes4 https://t.co/bpKAtuoF62",0,0.2
1.24E+18,"RT @dhakachika: First real victim of corona virus 

😱😱😱

https://t.co/WpHcHktkkp",1,0.06875
1.24E+18,"RT @Shehzad_Ind: Long time back this person broke off all relations with me because I revolted against dynasty &amp; @RahulGandhi 

TODAY I BRE…",5274,-0.025
1.24E+18,"RT @TattooedFemdom: My dick is Bigger than Corona virus
My dick is Bigger than Corona virus
My dick is Bigger than Corona virus
My dick is…",13,0
1.24E+18,RT @Sttephanie___p: This corona shit is getting serious &amp; life too short so if we got beef or fell out I just want to say fuck you again fr…,70245,-0.233333333
1.24E+18,"As I'm rewatching #RHOP season 4, it's really odd in these times to watch Ashley be a walking Corona billboard. I wonder if production will edit them out a bit for season 5.",0,-0.166666667
1.24E+18,RT @leftists1ut: This mans whole career is a PR stunt - what on earth is a Janta Curfew? Has Corona decided to attack us ONLY ON 22nd March…,143,0.1
1.24E+18,"RT @axios: Trump's notes today show ""Corona"" crossed out to read ""Chinese virus"" (Photo: Jabin Botsford/The Washington Post via Getty Image…",414,0
1.24E+18,RT @goodbeanaltalt: holy shit I hate every person in this video,69733,-0.5
1.24E+18,Now I’d didn’t wanna say it but I was out for the whole two weeks Christmas holiday👀 https://t.co/t2oPmj2dvk,0,0.2
1.24E+18,RT @nicolebyer: Everyone in this looks sick,51468,-0.714285714
1.24E+18,"RT @Fident8: I reject u in Jesus name ...
Haaaa corona following me God forbid
#MercyNMercenariesSayStaySafe https://t.co/bCSv4nle1u",4,0
1.24E+18,RT @pattonoswalt: this incompetent racist asshole https://t.co/xrEh1klVt8,14391,-0.35
1.24E+18,RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,89753,0
1.24E+18,RT @CasMudde: This is what a racist Pavlov dog looks like.,22,0
1.24E+18,"@SexCounseling If the #ChineseCoronaVirus lasts into tick season, you can have lyme w/ your corona",0,0
1.24E+18,Honestly https://t.co/dvXvUF52RI,0,0.6
1.24E+18,Tryna catch wines not corona,0,0
1.24E+18,RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ,134606,0
1.24E+18,"RT @profwolff: What the latest (Corona) virus shows: our privatized healthcare system failed (to anticipate, prepare for, or cope with it).…",457,0
1.24E+18,[insert “Curb” theme] https://t.co/mSgKPGEbSt,0,0
1.24E+18,RT @nicolebyer: Everyone in this looks sick,51468,-0.714285714
1.24E+18,still can’t believe my ASIAN friend called me yday to ask how to make rice..... CORONA VIRUS PLS TAKE HER,0,0
1.24E+18,He definitely deserve the fucking corona virus https://t.co/zhNCxDIxi8,0,-0.3
1.24E+18,"RT @TattooedFemdom: My dick is Bigger than Corona virus
My dick is Bigger than Corona virus
My dick is Bigger than Corona virus
My dick is…",13,0
1.24E+18,RT @LILDARRION: This corona shit fucking the money up 🤦🏾‍♂️,9,-0.4
1.24E+18,RT @nicolebyer: Everyone in this looks sick,51468,-0.714285714
1.24E+18,RT @nuts2406: Thousands of people cramped up in the Eidgah Camp. What percussions are being taken to ensure their safety from Corona?,9,0
1.24E+18,RT @TimMurtaugh: POTUS edits the copy for accuracy. https://t.co/tqilThOJFw,398,0
1.24E+18,RT @snikpmis: @RealMattCouch @suzgonzo Shutting down planned parenthood would save more lives than the Corona virus will take!!,7,0.312847222
1.24E+18,RT @nicolebyer: Everyone in this looks sick,51468,-0.714285714
1.24E+18,"Or it was just, and hear me out on this one... the fucking flu https://t.co/060aSu8Jxn",0,-0.6
1.24E+18,Corona on the way 🐘 https://t.co/uoSeDjhbFU,0,0
1.24E+18,RT @goodbeanaltalt: holy shit I hate every person in this video,69733,-0.5
1.24E+18,RT @goodbeanaltalt: holy shit I hate every person in this video,69733,-0.5
1.24E+18,"'If I get corona, I get corona': Coronavirus pandemic doesn't slow spring breakers' party https://t.co/PYfdNlPnRj via @usatoday",0,-0.3
1.24E+18,RT @nicolebyer: Everyone in this looks sick,51468,-0.714285714
1.24E+18,"“Is there a corona virus? NO it may possibly be i don’t know”💀💀 He contradicting already  Martial law, Mark of the beast, Vaccines with chips in em Disney land he all over the place man.There  might be some truth in some of what hes sayin he’s just saying idk https://t.co/6DxpReaTx2",0,0
1.24E+18,"He said once all this corona stuff blows over he’s gonna take me to Ruth’s Chris, he better not be lying either lol",0,0.65
1.24E+18,"RT @TattooedFemdom: My dick is Bigger than Corona virus
My dick is Bigger than Corona virus
My dick is Bigger than Corona virus
My dick is…",13,0
1.24E+18,"RT @MajorNeel: Despite being hotbed for infectious diseases, India has done remarkably well against #COVID19. World is acknowledging our ef…",1037,0.75
1.24E+18,RT @CassandraRules: Based https://t.co/x4jPneKGy4,25,0
1.24E+18,"RT @_ashlee_4_: Dear corona virus, 

We really hate you. 

Sincerely, 
The class of 2020",14297,-0.15
1.24E+18,"RT @BadAstronomer: Aggressively, purposefully, maniacally, loathsomely racist.",354,0
1.24E+18,"RT @HappyBigGrin: @Charbrevolution Did you see this....👀👇👀👇👀
https://t.co/hNCl4Nuw41",6,0
1.24E+18,RT @TheKaylaWood: So are y’all gonna stop washing your hands once this corona business blows over or we gonna keep up this basic hygienic p…,2,0
1.24E+18,"“Roll around in a field of ticks to get Lyme for your Corona”

I lol’d",0,0.8
1.24E+18,RT @MarleeMatlin: Pls RT. Dear @WhiteHouse news &amp; press conferences around the country during this Corona Virus Emergency have  sign langua…,1551,0
1.24E+18,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",33161,0
1.24E+18,@SnowyRequiem_ Sameeee and now I’m having horrible nightmares and anxiety about corona. 😭,0,-1
1.24E+18,RT @RealbosstalkDt: Lets start a resource thread for loans and grants for small businesses affected by corona. We'll start: (PLEASE SHARE)…,45,-0.5
1.24E+18,This dumb ass sorority girl keeps yelling on the flight “I hope I don’t test positive for corona” like girl chill tf out before you suspend the last flight to the US,0,-0.049242424
1.24E+18,RT @ed_solomon: Is this true?????,16,0.35
1.24E+18,RT @bryanbehar: This is real. He’s actually this corrupt and racist and focused on entirely the wrong things. https://t.co/mDewOC8Qpu,349,-0.25
1.24E+18,I reach house norr momi do mopping schedule for the year sakeov corona eii be like ago mop get muscles 😂,1,0
1.24E+18,This Corona virus thing no just make at all😩,0,0
1.24E+18,RT @AyoBankole: The hard part is that Nigeria isn’t wired to lock down. Majority workers are in the informal space &amp; poor. The formal secto…,734,-0.282407407
1.24E+18,Is this real? https://t.co/uVKhRXI08Y,0,0.2
1.24E+18,RT @BhawnaS58395693: Let’s all of us take pledge to follow Janta Curfew this Sunday from 7 am to 9pm so that we strengthen India’s fight ag…,22,0
1.24E+18,RT @bIondiewasabi: this man’s piss could stop corona,47401,0
1.24E+18,RT @Stout97_: 2 weeks? it’s a fucking global pandemic not a hamstring strain.,35425,0
1.24E+18,"RT @_meIodrama_: Corona virus symptoms: difficulty breathing and tightness of chest. 
My anxiety symptoms: difficulty breathing and tightne…",1100,0
1.24E+18,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",33161,0
1.24E+18,RT @Stout97_: 2 weeks? it’s a fucking global pandemic not a hamstring strain.,35425,0
1.24E+18,RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,89753,0
1.24E+18,what y’all need to do is pack up y’all shit and get the fuck outta Miami. go “party” and live your “best life” elsewhere 💅🏾 https://t.co/A7Lcn2ot2e,0,0.134090909
1.24E+18,RT @bIondiewasabi: this man’s piss could stop corona,47401,0
1.24E+18,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",33161,0
1.24E+18,RT @bIondiewasabi: this man’s piss could stop corona,47401,0
1.24E+18,RT @Wesamqaid: Arabic guide to protecting against #COVID19,12,0
1.24E+18,RT @MrJones_tm: This just makes me like Trump even more...,179,0.5
1.24E+18,@BkiThebe my love Corona is now in Bloemfontein. Please take good care of yourself.,1,0.6
1.24E+18,"RT @MollyJongFast: Trump is trying to distract you from his incompetence with his racism, don’t let him.",1203,0
1.24E+18,"RT @_rohanverma: I am the CEO of @MapmyIndia - through https://t.co/p8Iqtoz77t all can find nearby corona testing, treatment &amp; isolation ce…",1784,0
1.24E+18,"RT @ashokgehlot51: This message is universal . Stay home, stay safe - let’s Defeat Corona together #राजस्थान_सतर्क_है",705,0.25
1.24E+18,RT @arden_messing: He is a bastard. Look at the kindergarten size print for him to read. He is so frigging dumb.,71,-0.375
1.24E+18,RT @goodbeanaltalt: holy shit I hate every person in this video,69733,-0.5
1.24E+18,RT @adeyanjudeji: BREAKING: The Italian who allegedly brought Corona Virus into the country has fully recovered &amp; tested negative. -Lagos S…,141,-0.133333333
1.24E+18,RT @bIondiewasabi: this man’s piss could stop corona,47401,0
1.24E+18,"RT @srikanthbjp_: Hyderabad : women fell into pit/open drainage  at Prizadiguda today after rains

This is the condition of Telangana!!

GH…",487,0
1.24E+18,RT @chrisdelia: These people are absolute dogshit lol.,21855,0.5
1.24E+18,RT @bIondiewasabi: this man’s piss could stop corona,47401,0
1.24E+18,"RT @focused4USA: These Republican Senators VOTED NO on Corona Relief Bill. 
Here's when they're UP for re-election
Inhoffe        2020
Blac…",3042,0
1.24E+18,"RT @Shehzad_Ind: Long time back this person broke off all relations with me because I revolted against dynasty &amp; @RahulGandhi 

TODAY I BRE…",5274,-0.025
1.24E+18,RT @hakimorara: All Kenyans must be united in fighting the spread of corona virus...Let us all resolutely gang up against Covid-19!! Keep e…,3,0
1.24E+18,"Mr/Mrs French kisser
Master of the art of kissing
Beware🔗 Corona virus is real

#VOT",1,0.1
1.24E+18,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",33161,0
1.24E+18,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",103642,0.5
1.24E+18,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",33161,0
1.24E+18,My allergies need to chill because then I’m gonna start thinking I have corona 🤦🏼‍♀️😂,0,0
1.24E+18,I would seriously punch every fucker in this video in their stupid faces https://t.co/x31P8DLR7S,0,-0.566666667
1.24E+18,RT @Stout97_: 2 weeks? it’s a fucking global pandemic not a hamstring strain.,35425,0
1.24E+18,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",33161,0
1.24E+18,This corona virus got me texting people back now lol.,0,0.4
1.24E+18,This is true🧐 i was super sick in January &amp; i didn’t know what it was... it took ab two weeks to go away https://t.co/8NNXKrrJsc,0,-0.01031746
1.24E+18,"Suddenly every single death is down to Corona Virus.... I kinda liked the old fashioned way, you know, blame a few other things but no... the guessing games over 😏",0,0.021145125
1.24E+18,"RT @TeaPainUSA: Have you noticed every member on Trump's corona ""task force"" must make two obligatory compliments to Dear Leader before sha…",3035,0
1.24E+18,@andrewrobertso5 What do you think will happen with the premier League now with the Corona virus ?,0,0
1.24E+18,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",33161,0
1.24E+18,RT @chandlerriggs: here’s a deleted scene from TWD’s special on corona virus https://t.co/qGuSfyjpK5,12631,0.357142857
1.24E+18,its corona time right now,0,0.285714286
1.24E+18,"Covid-19 is an acronym for Corona Virus Disease 2019. 

I’m sick of hearing people call it the “Covid-19 Disease” ffs fix up",0,-0.714285714
1.24E+18,"He's such a r racist POS! 
#TrumpVirus2020 
#TrumpPandemic https://t.co/kPoMBULu0I",0,0
1.24E+18,RT @tendaim65: @ConcordThe @News24 Lol we'd rather face corona than Zanupf,4,0.8
1.24E+18,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",103642,0.5
1.24E+18,RT @TeamSandy12: Everybody... just rub some Vick’s on your body and light one of these bad boys! #NoMás Corona https://t.co/9ZByQ3Rxsu,2,-0.2375
1.24E+18,RT @1DJFirstClass: Me &amp; My Niggas Walking In The Club After The Corona Epidemic End https://t.co/UvCiTK51uG,2805,0
1.24E+18,@mjrowland68 @BreakfastNews Michael can you please check this French man's claims about the corona virus! https://t.co/L07Nr6S4ew,0,0
1.24E+18,"RT @BrooklynDA: Social distancing and self-isolation practices can be especially difficult for victims of domestic violence. 
https://t.co/…",5,-0.322222222
1.24E+18,house. he will intimidate the corona https://t.co/KXrYmAS25H,0,0
1.24E+18,A god amongst men https://t.co/N6YQDM3DT7,0,0
1.24E+18,Corona Virus said stay away from everyone then there’s my fam calling everyone out on the media 😂😂😂😂  ok ya still putting in work fakas 😂💀,0,0.5
1.24E+18,RT @ZahidGishkori: Breaking News: A #Corona Patient escaped from a Govt hospital in Peshawar. Police despite hours long effort remain unabl…,85,-0.05
1.24E+18,"RT @MrJonCryer: There you have it.

Proof that this is an intentional tactic. Trump et al are trying to bait us into fighting over his raci…",1657,0
1.24E+18,RT @goodbeanaltalt: holy shit I hate every person in this video,69733,-0.5
1.24E+18,"RT @ioproducer: There was a nasty flu that went round in December / early Jan. I’m telling you, that was corona. Bare ppl were sick (includ…",48755,-0.352857143
1.24E+18,RT @spillseshYT: THEY REALLY DID HER LIKE THIS OMFGGGGGGGGGGGGG IIIIII —,26,0.2
1.24E+18,take y’all stupid asses home https://t.co/U1zNVOQFls,1,-0.8
1.24E+18,"RT @smitaprakash: Some gora journalists are using clickbait tweets to troll India &amp;/or Modi wrt corona fight back. U rise to the bait, you…",1181,0
1.24E+18,"RT @_rohanverma: I am the CEO of @MapmyIndia - through https://t.co/p8Iqtoz77t all can find nearby corona testing, treatment &amp; isolation ce…",1784,0
1.24E+18,"RT @FuckIettuce: Fuck corona, I miss my friends https://t.co/7pTqSfD18e",8778,-0.4
1.24E+18,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",103642,0.5
1.24E+18,blind sheep with cellphones https://t.co/6dlMRiuTJj,0,-0.5
1.24E+18,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",33161,0
1.24E+18,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",33161,0
1.24E+18,@SoaRKobi If I win I’m going to kiss you no corona tho.,0,0.8
1.24E+18,"RT @SpencerAustrian: #WritingCommunity #creative Am looking for beta reader swaps for my #paranormal #horror book ""The Sadeiest"", I have pl…",6,0.5
1.24E+18,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",103642,0.5
1.24E+18,RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,89753,0
1.24E+18,RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,89753,0
1.24E+18,@RobLowTV @josh_disbrow - thanks for covering this topic... think you could get an Emmy out of this by covering from the ground floor. https://t.co/7p9sdazUXk,0,0.2
1.24E+18,RT @clubbernang: At least you know the cheeks are corona-free. 🙌,2,-0.3
1.24E+18,The only thing keeping me positive about the whole corona virus thing is thinking about how there’s 525600 minutes in a year and that there are 525000 moments so dear. If RENT has taught me it’s that there are more good moments every year than bad @albinokid,0,0.154545455
1.24E+18,"RT @FatihSeferagic: ""If you mention Corona more than His name, you have missed the essence of the test”",315,0.5
1.24E+18,Young gravy da gawd https://t.co/u5iUigSshB,0,0.1
1.24E+18,"soon as this corona shit over w , i need a vacation",1,-0.2
1.24E+18,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",33161,0
1.24E+18,"RT @Christianwhrton: Me trying to pay rent, car note, credit cards, water, and electric bill with $300 in my account During Corona https://…",1731,0
1.24E+18,RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,89753,0
1.24E+18,RT @egyptian_celeb: Lowkey everyone thinks they have Corona Virus🦠 right now... They just won't say it out loud.. Everyone has felt an imag…,133,0.192857143
1.24E+18,RT @goodbeanaltalt: holy shit I hate every person in this video,69733,-0.5
1.24E+18,"RT @RocWorldwide: Someone said ""I can blind fold this guy with shoe laces"" 😂🤭💀",28880,-0.5
1.24E+18,"RT @RedTRaccoon: You can no longer defend this.

Make up any excuse or reasoning you want, it's intentional and it's racist. https://t.co/M…",1570,-0.05
1.24E+18,It's Corona Time https://t.co/yQCQfpaxKp,0,0
1.24E+18,RT @1DJFirstClass: Me &amp; My Niggas Walking In The Club After The Corona Epidemic End https://t.co/UvCiTK51uG,2805,0
1.24E+18,RT @haleyyymich: Natural selection do your thing,2,0.1
1.24E+18,RT @DavidJollyFL: Great work by WaPo photographer.,2717,0.8
1.24E+18,Rams just released Gurley!? Ayo WHAT THE FUCK. NFL on Corona 2,0,-0.4
1.24E+18,"RT @jabinbotsford: Close up of President @realDonaldTrump notes is seen where he crossed out ""Corona"" and replaced it with ""Chinese"" Virus…",33161,0
1.24E+18,"RT @AmitShah: As Prime Minister of 1.25Bn people, PM @narendramodi has done a commendable job in getting together SAARC countries to combat…",5639,0
1.24E+18,RT @rosevoon84: Thanks for using my photos 😊📸,8,0.2
1.24E+18,RT @Oyin_dripping: I write to kindly bring to your attention a potential Corona Virus case in Ibadan. I am a resident of Akobo in Ibadan. T…,1366,0.3
1.24E+18,"Great info @davescott6x @TriDotTraining let’s keep our fitness up so when we do our post Corona Swim assessments, we bump the dot. https://t.co/tpUdMJXWrs",0,0.8
1.24E+18,"RT @Bola_Sol: Have you decreased your spending since corona has taken off?

https://t.co/BEpTiuB2Ec https://t.co/gzw5DS7IYI",11,-0.4
1.24E+18,"RT @briantylercohen: When someone you know dies of this thing, you can find solace in the fact that when the president was supposed to be l…",826,0
1.24E+18,"I’m not an epidemiologist, but I think Buzzfeed just pwned me https://t.co/UaRtnQyTnp via @broderick",0,0
1.24E+18,RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,49932,-0.333333333
1.24E+18,RT @ed_solomon: This is repugnant,90,0
1.24E+18,RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,49932,-0.333333333
1.24E+18,RT @Rich_Mahog: Which ones? I’d love to make that call yho 😂 hi police I’m at the corner of witkoppen and main and there’s a huge corona ri…,6,0.355555556
1.24E+18,"@FayzanAbro Brother just look Italy case  first few case came 31st jan now Italy top the death list. Corona viruse cases boom very fast.
 Medical facility is also not good in South East Asia and you have neighbor 🇮🇷 worst conditions https://t.co/xACwPXrBkQ your Government be very careful",0,-0.08375
1.24E+18,"RT @etimes: Too much koolness in one picture with @kunalkemmu and #KareenaKapoorKhan.
This lit picture may totally drive away your #corona…",7,0.1
1.24E+18,"RT @malariejpg: All the comments say that he looks unwell, but who’s going to tell them that that’s just what men in the south look like..?",2,0
1.24E+18,RT @bIondiewasabi: this man’s piss could stop corona,47401,0
1.24E+18,RT @AsYouNotWish: Embarrassing: Pakistan’s PM appeals to the west to write-off Pakistan’s debts because his poor nation doesn’t have medica…,1299,-0.4
1.24E+18,RT @goodbeanaltalt: holy shit I hate every person in this video,69733,-0.5
1.24E+18,RT @DVATW: Sobering. #Closeborders https://t.co/jJH4yJc6Zp,18,0
1.24E+18,"This corona shit got y’all mfs war ready😭😭😂😭😭 wha y’all bouta do , shoot the virus ??😂😭😭😭mfs really ammo’d up out here😭😭",0,0.066666667
1.24E+18,"RT @MABIN2_: Corona please. We are tired, we get it.",28983,-0.4
1.24E+18,RT @BryanGarris_: Let them die,1540,0
1.24E+18,"RT @iAnkurSingh: Instead of appreciating the Govt on preventing Corona, shameless Congress is doing press conference to say Rahul Gandhi di…",56,0
1.24E+18,"RT @Chloelhaley: Can everyone just stay at home please so that corona fucks off quickly and then we can carry on and enjoy our summer, fest…",25367,0.366666667
1.24E+18,RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,89753,0
1.24E+18,RT @scottfaubs: There’s a 73% chance that NFL great Michael Irvin thinks that Corona Beer causes Corona Virus and I want everyone to think…,7,0.8
1.24E+18,fuck corona i miss my boyfriend,1,-0.4
1.24E+18,RT @DavidJollyFL: Great work by WaPo photographer.,2717,0.8
1.24E+18,RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,89753,0
1.24E+18,"RT @TattooedFemdom: My dick is Bigger than Corona virus
My dick is Bigger than Corona virus
My dick is Bigger than Corona virus
My dick is…",13,0
1.24E+18,"RT @DeepikaBhardwaj: I'm sorry, but this speech was not supposed to be a power point presentation on WHAT THE GOVERNMENT IS DOING ABOUT the…",69,-0.5
1.24E+18,First guys sounds just like @Banks holyshit https://t.co/NHaqfNIBtL,0,0.25
1.24E+18,"You’re more of a Nose Whiskey fan, right? #FlyEaglesFly https://t.co/yD1DRCmZhy",0,0.392857143
1.24E+18,"You know, if nothing else, this pandemic will teach us all to shoot our shots in ‘21 https://t.co/LkjjOLCDNj",0,0
1.24E+18,"RT @BobbyL_AZ: @jabinbotsford He doesn't have his rallies so he has to keep the base engaged - he does this by saying ""China"" virus and not…",100,-0.8
1.24E+18,"UPDATE: Our action center has been udpated with more information about restaurant shutdowns and disaster financing options for SMBs. 

https://t.co/J9bcwGYo1I",1,0.166666667
1.24E+18,"The news if correct, Corona carrier deserted hospital. How difficult is this situation for doctors as well. Image shared by a friend. https://t.co/J2noAJniKl",1,-0.5
1.24E+18,someone who works for my school's board of ed has corona... this is good. this is very good. lovely.,0,0.703333333
1.24E+18,"RT @_ashlee_4_: Dear corona virus, 

We really hate you. 

Sincerely, 
The class of 2020",14297,-0.15
1.24E+18,"RT @SethAbramson: The racism, blame deflection, and misinformation is PLANNED—not mere ""error.""",1670,-0.5
1.24E+18,"RT @ioproducer: There was a nasty flu that went round in December / early Jan. I’m telling you, that was corona. Bare ppl were sick (includ…",48755,-0.352857143
1.24E+18,"Twatwaffles - that’s the proper term for every person in this video. These fucking dumbasses are the reason this virus will never settle down. I’m glad getting shitfaced is more important than the safety of those who could die from this, fuckheads. https://t.co/C4rYVJIL8X",0,0.107407407
1.24E+18,RT @L_Tido: Corona cancelling everything but bills,95,0
1.24E+18,RT @BigJocATL: Fuck Corona Nigga This Pollen Might Be The End Of Me.,128,-0.4
1.24E+18,"RT @FatimaSlm: Which area? 
@Jhagra @zfrmrza 
This area 👇🏼 probably need complete lockdown.",1,0.1
1.24E+18,RT @MarleeMatlin: Pls RT. Dear @WhiteHouse news &amp; press conferences around the country during this Corona Virus Emergency have  sign langua…,1551,0
1.24E+18,RT @bryanbehar: This is real. He’s actually this corrupt and racist and focused on entirely the wrong things.,349,-0.25
1.24E+18,Zuckles Is Safe From Corona! https://t.co/Bi6jTuIDBx,9,0.625
1.24E+18,@SkyNews All talk soon so more can be ok and say on news so all can see truth sky is prove them nazi paedophile Elizabeth fault for Corona then say to law force them response and be end off Corona https://t.co/hg6OpiWewI,0,0.5
1.24E+18,I hope natural selection gets them all https://t.co/2uzeFF6gTf,1,0.1
1.24E+18,RT @bIondiewasabi: this man’s piss could stop corona,47401,0
1.24E+18,"RT @MABIN2_: Corona please. We are tired, we get it.",28983,-0.4
1.24E+18,RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,89753,0
1.24E+18,This video is why a lot of the world thinks Americans are dumb https://t.co/09MPLmGVTE,0,-0.375
1.24E+18,"The guy who said he wanted a refund, for a voluntary vacation, bc hunger and poverty are worse than the virus... yes but hunger and poverty is getting significantly worse because of people ignoring precautions and forcing everything to shut down, and you want a REFUND. https://t.co/D9jER80c90",0,-0.318518519
1.24E+18,RT @inquisitiveGyn: Goals 👏🏼👏🏼 @DrJCoftheDC,2,0
1.24E+18,"RT @imyourtaxman: as corona is here, just to make my life a bit better if anyone likes me SHOOT YOUR SHOT NOW",18,0.5
1.24E+18,"OK I have one complete with this corona outbreak. What are the Bento box moms of TikTok gonna do, now that their kids aren’t going to go to school.",0,0.3
1.24E+18,"RT @ioproducer: There was a nasty flu that went round in December / early Jan. I’m telling you, that was corona. Bare ppl were sick (includ…",48755,-0.352857143
1.24E+18,RT @Stout97_: 2 weeks? it’s a fucking global pandemic not a hamstring strain.,35425,0
1.24E+18,RT @baldboyblues: harry styles please cure the corona virus already we’re waiting,4033,0
1.24E+18,"RT @TattooedFemdom: My dick is Bigger than Corona virus
My dick is Bigger than Corona virus
My dick is Bigger than Corona virus
My dick is…",13,0
1.24E+18,RT @chandlerriggs: here’s a deleted scene from TWD’s special on corona virus https://t.co/qGuSfyjpK5,12631,0.357142857
1.24E+18,"RT @DenzelHD: God is Bigger than Corona virus
God is Bigger than Corona virus
God is Bigger than Corona virus
God is Bigger than Corona vir…",7193,0
1.24E+18,RT @BarackObama: Watch this. It shows why we should all do the right thing and stay home to the fullest extent possible. All of us can help…,125108,0.142857143
1.24E+18,RT @nicolebyer: Everyone in this looks sick,51468,-0.714285714
1.24E+18,"RT @Tife_fabunmi: 4 new cases of Corona Virus in Lagos!!

This same Lagos that someone will just decide to doze off on ur shoulder in a pub…",916,0.106534091
1.24E+18,"@drharshvardhan Sir,
Corona symptoms looking 75% similar as Pnumoniya..

so can possible to raise PCV 13 &amp; PPSV23 vaccine power and use for Corona?",0,0
1.24E+18,Is this a frickin JOKE? https://t.co/V6WaDnLfzF,0,0
1.24E+18,aye if chick from new orleams say it’s trash it’s trash https://t.co/ti0ZH2PoZ1,0,0.136363636
1.24E+18,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",103642,0.5
1.24E+18,"RT @imthemadridista: Dear Media,

Stop giving this attention. Trump wants you to talk about his racism &amp; NOT PRIORITIZE HIS CATASTROPHIC FU…",19,0.2
